DATE_RESERVATION;PLAGE_HORAIRE;STATUT;STRUCTURE;NOM_COMPLET;FONCTION;DATE_CREATION;PONT_SITE
2022-02-21;JOUR;VALIDE;PROLINE LOGISTIC;2022-02-21;RESPONSABLE PESEUR;2022-01-07 16:12:38;R et R
2022-02-21;JOUR;VALIDE;SOGENA;2022-02-21;SUPERVISEUR;2022-01-10 15:35:52;SOGENA EX-CAISTAB
2022-02-21;JOUR;VALIDE;OLAM;2022-02-21;coordinateur pesage;2022-01-13 11:40:49;USINE UNICAO PONT02
2022-02-21;JOUR;VALIDE;CTM;2022-02-21;DGA;2022-01-17 11:33:21;CTM
2022-02-21;JOUR;VALIDE;DUVICK;2022-02-21;RESPONSABLES / VICE ;2022-02-04 07:19:15;DUVICK
2022-02-21;JOUR;VALIDE;ITCA;2022-02-21;RESPONSABLE PRODUITS FINIS;2022-02-04 14:22:44;ITCA
2022-02-21;JOUR;VALIDE;CARGILL COCOA;2022-02-21;SUPERVISEUR OPÃRATIONS SHIPPING;2022-02-04 14:35:35;CARGILL COCOA YOP
2022-02-21;JOUR;VALIDE;MEDLOG;2022-02-21;responsable pont bascule;2022-02-07 14:13:31;MEDLOG
2022-02-21;JOUR;VALIDE;MANTRA;2022-02-21;AGENT LOGISTICS;2022-02-11 14:58:46;MANTRA
2022-02-21;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-21;AGENT;2022-02-14 07:20:37;COTON RAN
2022-02-21;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-21;AGENT;2022-02-14 07:20:50;T6
2022-02-21;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-21;AGENT;2022-02-14 07:20:56;VRIDI 3 PONT 1
2022-02-21;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-21;AGENT;2022-02-14 07:21:03;VRIDI 3 PONT 2
2022-02-21;JOUR;VALIDE;FARLIN COMMODITIES;2022-02-21;PESSE;2022-02-14 09:37:10;FARLIN
2022-02-21;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-21;AGENT ADMINISTRATIF;2022-02-14 12:53:40;VRIDI 2 STATION VRAC
2022-02-21;JOUR;VALIDE;ZAMACOM;2022-02-21;RESPONSABLE TRANSIT ;2022-02-14 14:42:22;ZAMACOM PONT 1
2022-02-21;JOUR;VALIDE;SEAFEM;2022-02-21;DIRECTEUR GENERAL;2022-02-16 15:54:05;SEAFEM
2022-02-21;JOUR;VALIDE;APM TERMINAL;2022-02-21;RESPONSABLE DES OPÃRATIONS DE DÃPÃTS ;2022-02-17 07:09:22;APM TERMINAL
2022-02-21;JOUR;VALIDE;TRCI;2022-02-21;RESPONSABLE PRODUIT FINI;2022-02-18 10:06:13;TRCI ANGUEDEDOU
2022-02-21;JOUR;VALIDE;logtrans;2022-02-21;PESEUR;2022-02-18 13:32:12;LOGTRANS
2022-02-21;JOUR;VALIDE;MOVIS;2022-02-21;RESPONSABLE PT BASCULE;2022-02-18 13:36:49;CFS 4 VRIDI
2022-02-21;JOUR;REJETE;GMCI;2022-02-21;ASSISTANT RESPONSABLE TRANSIT EXPORT;2022-02-18 14:39:31;GMCI HINO
2022-02-21;JOUR;VALIDE;GMCI;2022-02-21;ASSISTANT RESPONSABLE TRANSIT EXPORT;2022-02-18 14:39:37;GMCI GARE DU MALI
2022-02-21;JOUR;REJETE;GMCI;2022-02-21;ASSISTANT RESPONSABLE TRANSIT EXPORT;2022-02-18 14:41:21;GMCI GESTOCI
2022-02-21;JOUR;VALIDE;;2022-02-21;RESPONSABLE LOGISTIQUE;2022-02-18 15:03:35;STNC
2022-02-21;JOUR;VALIDE;SACO;2022-02-21;AGENT LOGISTIQUE;2022-02-18 15:04:46;SACO ABIDJAN
2022-02-21;JOUR;VALIDE;SIMAT;2022-02-21;RESPONSABLE LOGISTIQUE;2022-02-18 15:35:03;SIMAT PAC 1
2022-02-21;JOUR;VALIDE;Chambre de Commerce et d'Industrie de CÃ´te d'Ivoire;;;2022-02-18 17:07:22;GMCI GESTOCI
2022-02-21;JOUR;VALIDE;Chambre de Commerce et d'Industrie de CÃ´te d'Ivoire;;;2022-02-18 17:07:45;GMCI HINO
2022-02-21;NUIT;VALIDE;CCI - COTE DIVOIRE;2022-02-21;CHEF DE SERVICE METROLOGIE;2022-01-04 11:19:40;CCI-CI PONT N2
2022-02-21;NUIT;VALIDE;PROLINE LOGISTIC;2022-02-21;RESPONSABLE PESEUR;2022-01-07 16:12:46;R et R
2022-02-21;NUIT;VALIDE;CARGILL COCOA;2022-02-21;SUPERVISEUR OPÃRATIONS SHIPPING;2022-02-04 14:35:41;CARGILL COCOA YOP
2022-02-21;NUIT;VALIDE;ZAMACOM;2022-02-21;RESPONSABLE TRANSIT ;2022-02-14 14:42:27;ZAMACOM PONT 1
2022-02-21;NUIT;VALIDE;SEAFEM;2022-02-21;DIRECTEUR GENERAL;2022-02-16 15:54:24;SEAFEM
2022-02-21;NUIT;VALIDE;APM TERMINAL;2022-02-21;RESPONSABLE DES OPÃRATIONS DE DÃPÃTS ;2022-02-17 07:09:36;APM TERMINAL
2022-02-21;NUIT;VALIDE;MANTRA;2022-02-21;AGENT LOGISTICS;2022-02-18 14:47:24;MANTRA
2022-02-21;NUIT;VALIDE;SACO;2022-02-21;CONTAINER FLEET MANAGEMENT LEAD;2022-02-19 13:19:34;SACO ABIDJAN
2022-02-21;NUIT;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-21;AGENT;2022-02-21 07:21:09;T6
2022-02-21;NUIT;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-21;AGENT;2022-02-21 07:21:28;VRIDI 3 PONT 1
2022-02-21;NUIT;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-21;AGENT;2022-02-21 07:21:39;VRIDI 3 PONT 2
2022-02-21;NUIT;VALIDE;EOLIS;2022-02-21;CORDONNATEUR DES OPERATIONS PORTUAIRES;2022-02-21 10:37:41;EOLIS PONT
2022-02-21;NUIT;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-21;AGENT ADMINISTRATIF;2022-02-21 12:29:49;VRIDI 2 STATION VRAC
2022-02-21;NUIT;VALIDE;AK INTERNATIONAL;2022-02-21;RESPONSABLE TRANSIT;2022-02-21 13:20:51;AK INTERNATIONAL
2022-02-21;NUIT;VALIDE;DUVICK;2022-02-21;RESPONSABLES / VICE ;2022-02-21 13:51:54;DUVICK
2022-02-21;NUIT;VALIDE;coic sa;2022-02-21;GESTIONNAIRE DE STOCKS ;2022-02-21 14:20:40;COIC
2022-02-21;NUIT;VALIDE;GMCI;2022-02-21;ASSISTANT RESPONSABLE TRANSIT EXPORT;2022-02-21 14:29:06;GMCI HINO
2022-02-21;NUIT;VALIDE;GMCI;2022-02-21;ASSISTANT RESPONSABLE TRANSIT EXPORT;2022-02-21 14:30:45;GMCI GARE DU MALI
2022-02-21;NUIT;VALIDE;MOVIS;2022-02-21;RESPONSABLE PT BASCULE;2022-02-21 15:06:21;CFS 4 VRIDI
2022-02-21;NUIT;VALIDE;MEDLOG;2022-02-21;responsable pont bascule;2022-02-21 15:35:00;MEDLOG
2022-02-22;NUIT;ANNULE;ZAMACOM;2022-02-22;RESPONSABLE TRANSIT ;2022-02-14 14:42:50;ZAMACOM PONT 1
2022-02-22;JOUR;VALIDE;coic sa;2022-02-22;GESTIONNAIRE DE STOCKS;2021-12-06 15:18:03;COIC
2022-02-22;JOUR;VALIDE;PROLINE LOGISTIC;2022-02-22;RESPONSABLE PESEUR;2022-01-07 16:12:58;R et R
2022-02-22;JOUR;VALIDE;SOGENA;2022-02-22;SUPERVISEUR;2022-01-10 15:36:00;SOGENA EX-CAISTAB
2022-02-22;JOUR;REJETE;OLAM;2022-02-22;coordinateur pesage;2022-01-13 11:40:59;USINE UNICAO PONT02
2022-02-22;JOUR;VALIDE;DUVICK;2022-02-22;RESPONSABLES / VICE ;2022-02-04 07:19:24;DUVICK
2022-02-22;JOUR;VALIDE;ITCA;2022-02-22;RESPONSABLE PRODUITS FINIS;2022-02-04 14:23:13;ITCA
2022-02-22;JOUR;VALIDE;CARGILL COCOA;2022-02-22;SUPERVISEUR OPÃRATIONS SHIPPING;2022-02-04 14:35:52;CARGILL COCOA YOP
2022-02-22;JOUR;VALIDE;MEDLOG;2022-02-22;responsable pont bascule;2022-02-07 14:13:45;MEDLOG
2022-02-22;JOUR;VALIDE;FARLIN COMMODITIES;2022-02-22;PESSE;2022-02-14 09:37:21;FARLIN
2022-02-22;JOUR;VALIDE;ZAMACOM;2022-02-22;RESPONSABLE TRANSIT ;2022-02-14 14:42:44;ZAMACOM PONT 1
2022-02-22;JOUR;VALIDE;SEAFEM;2022-02-22;DIRECTEUR GENERAL;2022-02-16 15:55:34;SEAFEM
2022-02-22;JOUR;VALIDE;APM TERMINAL;2022-02-22;RESPONSABLE DES OPÃRATIONS DE DÃPÃTS ;2022-02-18 06:01:12;APM TERMINAL
2022-02-22;JOUR;VALIDE;MOVIS;2022-02-22;RESPONSABLE PT BASCULE;2022-02-18 13:39:29;CFS 4 VRIDI
2022-02-22;JOUR;REJETE;MANTRA;2022-02-22;AGENT LOGISTICS;2022-02-18 14:47:47;MANTRA
2022-02-22;JOUR;VALIDE;;2022-02-22;RESPONSABLE LOGISTIQUE;2022-02-18 15:03:43;STNC
2022-02-22;JOUR;VALIDE;SACO;2022-02-22;AGENT LOGISTIQUE;2022-02-18 15:04:51;SACO ABIDJAN
2022-02-22;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-22;AGENT;2022-02-21 07:22:08;COTON RAN
2022-02-22;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-22;AGENT;2022-02-21 07:22:22;T6
2022-02-22;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-22;AGENT;2022-02-21 07:22:28;VRIDI 3 PONT 1
2022-02-22;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-22;AGENT;2022-02-21 07:22:38;VRIDI 3 PONT 2
2022-02-22;JOUR;VALIDE;TRCI;2022-02-22;RESPONSABLE PRODUIT FINI;2022-02-21 08:46:53;TRCI ANGUEDEDOU
2022-02-22;JOUR;VALIDE;EOLIS;2022-02-22;CORDONNATEUR DES OPERATIONS PORTUAIRES;2022-02-21 10:37:59;EOLIS PONT
2022-02-22;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-22;AGENT ADMINISTRATIF;2022-02-21 12:30:01;VRIDI 2 STATION VRAC
2022-02-22;JOUR;VALIDE;logtrans;2022-02-22;PESEUR;2022-02-21 14:19:37;LOGTRANS
2022-02-22;JOUR;VALIDE;GMCI;2022-02-22;ASSISTANT RESPONSABLE TRANSIT EXPORT;2022-02-21 14:28:40;GMCI GARE DU MALI
2022-02-22;JOUR;VALIDE;GMCI;2022-02-22;ASSISTANT RESPONSABLE TRANSIT EXPORT;2022-02-21 14:28:47;GMCI GESTOCI
2022-02-22;JOUR;VALIDE;GMCI;2022-02-22;ASSISTANT RESPONSABLE TRANSIT EXPORT;2022-02-21 14:28:51;GMCI HINO
2022-02-22;JOUR;VALIDE;SIMAT;2022-02-22;RESPONSABLE LOGISTIQUE;2022-02-21 14:50:53;SIMAT PAC 1
2022-02-22;JOUR;VALIDE;SUTEC;2022-02-22;ASSISTANTE DOT;2022-02-21 15:44:02;SUTEC EX DAFCI
2022-02-22;JOUR;VALIDE;Chambre de Commerce et d'Industrie de CÃ´te d'Ivoire;;;2022-02-21 16:40:16;USINE UNICAO PONT02
2022-02-22;JOUR;VALIDE;Chambre de Commerce et d'Industrie de CÃ´te d'Ivoire;;;2022-02-21 16:42:13;MANTRA
2022-02-22;JOUR;EN ATTENTE;Chambre de Commerce et d'Industrie de CÃ´te d'Ivoire;;;2022-02-22 10:27:19;LTA 1
2022-02-22;NUIT;VALIDE;CCI - COTE DIVOIRE;2022-02-22;CHEF DE SERVICE METROLOGIE;2022-01-04 11:19:48;CCI-CI PONT N2
2022-02-22;NUIT;VALIDE;PROLINE LOGISTIC;2022-02-22;RESPONSABLE PESEUR;2022-01-07 16:13:11;R et R
2022-02-22;NUIT;VALIDE;CARGILL COCOA;2022-02-22;SUPERVISEUR OPÃRATIONS SHIPPING;2022-02-04 14:35:58;CARGILL COCOA YOP
2022-02-22;NUIT;VALIDE;ZAMACOM;2022-02-22;RESPONSABLE TRANSIT ;2022-02-14 14:43:26;ZAMACOM PONT 1
2022-02-22;NUIT;VALIDE;SEAFEM;2022-02-22;DIRECTEUR GENERAL;2022-02-16 15:56:10;SEAFEM
2022-02-22;NUIT;VALIDE;APM TERMINAL;2022-02-22;RESPONSABLE DES OPÃRATIONS DE DÃPÃTS ;2022-02-18 06:01:24;APM TERMINAL
2022-02-22;NUIT;VALIDE;MANTRA;2022-02-22;AGENT LOGISTICS;2022-02-18 14:47:39;MANTRA
2022-02-22;NUIT;VALIDE;SACO;2022-02-22;CONTAINER FLEET MANAGEMENT LEAD;2022-02-19 13:19:39;SACO ABIDJAN
2022-02-22;NUIT;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-22;AGENT;2022-02-21 07:23:14;T6
2022-02-22;NUIT;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-22;AGENT;2022-02-21 07:23:34;VRIDI 3 PONT 1
2022-02-22;NUIT;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-22;AGENT;2022-02-21 07:23:40;VRIDI 3 PONT 2
2022-02-22;NUIT;REJETE;EOLIS;2022-02-22;CORDONNATEUR DES OPERATIONS PORTUAIRES;2022-02-21 10:38:04;EOLIS PONT
2022-02-22;NUIT;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-22;AGENT ADMINISTRATIF;2022-02-21 12:30:08;VRIDI 2 STATION VRAC
2022-02-22;NUIT;VALIDE;MOVIS;2022-02-22;coordinateur;2022-02-22 14:29:23;CFS 4 VRIDI
2022-02-22;NUIT;VALIDE;logtrans;2022-02-22;PESEUR;2022-02-22 14:33:20;LOGTRANS
2022-02-22;NUIT;VALIDE;coic sa;2022-02-22;GESTIONNAIRE DE STOCKS;2022-02-22 14:54:11;COIC
2022-02-22;NUIT;VALIDE;MEDLOG;2022-02-22;responsable pont bascule;2022-02-22 15:01:59;MEDLOG
2022-02-22;NUIT;VALIDE;OLAM;2022-02-22;coordinateur pesage;2022-02-22 15:05:49;USINE UNICAO PONT02
2022-02-22;NUIT;VALIDE;MANTRA;2022-02-22;AGENT LOGISTICS;2022-02-22 15:27:10;YIRIMA
2022-02-22;NUIT;VALIDE;DUVICK;2022-02-22;RESPONSABLES / VICE ;2022-02-22 15:33:58;DUVICK
2022-02-22;NUIT;REJETE;DUVICK;2022-02-22;RESPONSABLES / VICE ;2022-02-22 15:33:58;DUVICK
2022-02-22;NUIT;VALIDE;FARLIN COMMODITIES;2022-02-22;PESSE;2022-02-22 15:56:30;FARLIN
2022-02-22;NUIT;VALIDE;;2022-02-22;RESPONSABLE LOGISTIQUE ;2022-02-22 15:57:55;STNC
2022-02-22;NUIT;VALIDE;Chambre de Commerce et d'Industrie de CÃ´te d'Ivoire;;;2022-02-22 16:48:34;EOLIS PONT
2022-02-23;JOUR;VALIDE;coic sa;2022-02-23;GESTIONNAIRE DE STOCKS;2021-12-06 15:18:11;COIC
2022-02-23;JOUR;VALIDE;PROLINE LOGISTIC;2022-02-23;RESPONSABLE PESEUR;2022-01-07 16:13:21;R et R
2022-02-23;JOUR;VALIDE;SOGENA;2022-02-23;SUPERVISEUR;2022-01-10 15:36:10;SOGENA EX-CAISTAB
2022-02-23;JOUR;VALIDE;OLAM;2022-02-23;coordinateur pesage;2022-01-13 11:41:06;USINE UNICAO PONT02
2022-02-23;JOUR;VALIDE;CTM;2022-02-23;DGA;2022-01-17 11:35:41;CTM
2022-02-23;JOUR;VALIDE;DUVICK;2022-02-23;RESPONSABLES / VICE ;2022-02-04 07:19:32;DUVICK
2022-02-23;JOUR;VALIDE;ITCA;2022-02-23;RESPONSABLE PRODUITS FINIS;2022-02-04 14:23:23;ITCA
2022-02-23;JOUR;VALIDE;CARGILL COCOA;2022-02-23;SUPERVISEUR OPÃRATIONS SHIPPING;2022-02-04 14:36:07;CARGILL COCOA YOP
2022-02-23;JOUR;VALIDE;MEDLOG;2022-02-23;responsable pont bascule;2022-02-07 14:13:55;MEDLOG
2022-02-23;JOUR;VALIDE;ZAMACOM;2022-02-23;RESPONSABLE TRANSIT ;2022-02-14 14:43:56;ZAMACOM PONT 1
2022-02-23;JOUR;VALIDE;FARLIN COMMODITIES;2022-02-23;PESSE;2022-02-17 11:28:07;FARLIN
2022-02-23;JOUR;VALIDE;MOVIS;2022-02-23;RESPONSABLE PT BASCULE;2022-02-18 13:39:40;CFS 4 VRIDI
2022-02-23;JOUR;VALIDE;MANTRA;2022-02-23;AGENT LOGISTICS;2022-02-18 14:47:59;MANTRA
2022-02-23;JOUR;VALIDE;;2022-02-23;RESPONSABLE LOGISTIQUE;2022-02-18 15:03:52;STNC
2022-02-23;JOUR;VALIDE;SACO;2022-02-23;AGENT LOGISTIQUE;2022-02-18 15:04:57;SACO ABIDJAN
2022-02-23;JOUR;VALIDE;SEAFEM;2022-02-23;DIRECTEUR GENERAL;2022-02-18 16:24:40;SEAFEM
2022-02-23;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-23;AGENT;2022-02-21 07:24:08;COTON RAN
2022-02-23;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-23;AGENT;2022-02-21 07:24:18;T6
2022-02-23;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-23;AGENT;2022-02-21 07:24:27;VRIDI 3 PONT 1
2022-02-23;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-23;AGENT;2022-02-21 07:24:36;VRIDI 3 PONT 2
2022-02-23;JOUR;VALIDE;APM TERMINAL;2022-02-23;RESPONSABLE DES OPÃRATIONS DE DÃPÃTS ;2022-02-21 07:41:31;APM TERMINAL
2022-02-23;JOUR;VALIDE;EOLIS;2022-02-23;CORDONNATEUR DES OPERATIONS PORTUAIRES;2022-02-21 10:38:11;EOLIS PONT
2022-02-23;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-23;AGENT ADMINISTRATIF;2022-02-21 12:30:20;VRIDI 2 STATION VRAC
2022-02-23;JOUR;VALIDE;TRCI;2022-02-23;RESPONSABLE PRODUIT FINI;2022-02-22 14:15:01;TRCI ANGUEDEDOU
2022-02-23;JOUR;VALIDE;logtrans;2022-02-23;PESEUR;2022-02-22 14:33:38;LOGTRANS
2022-02-23;JOUR;VALIDE;GMCI;2022-02-23;ASSISTANT RESPONSABLE TRANSIT EXPORT;2022-02-22 15:04:20;GMCI GARE DU MALI
2022-02-23;JOUR;VALIDE;GMCI;2022-02-23;ASSISTANT RESPONSABLE TRANSIT EXPORT;2022-02-22 15:04:24;GMCI GESTOCI
2022-02-23;JOUR;VALIDE;GMCI;2022-02-23;ASSISTANT RESPONSABLE TRANSIT EXPORT;2022-02-22 15:04:29;GMCI HINO
2022-02-23;NUIT;VALIDE;CCI - COTE DIVOIRE;2022-02-23;CHEF DE SERVICE METROLOGIE;2022-01-04 11:19:58;CCI-CI PONT N2
2022-02-23;NUIT;VALIDE;PROLINE LOGISTIC;2022-02-23;RESPONSABLE PESEUR;2022-01-07 16:13:30;R et R
2022-02-23;NUIT;VALIDE;CARGILL COCOA;2022-02-23;SUPERVISEUR OPÃRATIONS SHIPPING;2022-02-04 14:36:13;CARGILL COCOA YOP
2022-02-23;NUIT;VALIDE;ZAMACOM;2022-02-23;RESPONSABLE TRANSIT ;2022-02-14 14:44:01;ZAMACOM PONT 1
2022-02-23;NUIT;VALIDE;MANTRA;2022-02-23;AGENT LOGISTICS;2022-02-18 14:48:09;MANTRA
2022-02-23;NUIT;VALIDE;SEAFEM;2022-02-23;DIRECTEUR GENERAL;2022-02-18 16:24:46;SEAFEM
2022-02-23;NUIT;VALIDE;SACO;2022-02-23;CONTAINER FLEET MANAGEMENT LEAD;2022-02-19 13:19:43;SACO ABIDJAN
2022-02-23;NUIT;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-23;AGENT;2022-02-21 07:24:49;T6
2022-02-23;NUIT;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-23;AGENT;2022-02-21 07:25:02;VRIDI 3 PONT 1
2022-02-23;NUIT;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-23;AGENT;2022-02-21 07:25:16;VRIDI 3 PONT 2
2022-02-23;NUIT;VALIDE;APM TERMINAL;2022-02-23;RESPONSABLE DES OPÃRATIONS DE DÃPÃTS ;2022-02-21 07:41:46;APM TERMINAL
2022-02-23;NUIT;VALIDE;EOLIS;2022-02-23;CORDONNATEUR DES OPERATIONS PORTUAIRES;2022-02-21 10:38:15;EOLIS PONT
2022-02-23;NUIT;ANNULE;BOLLORE TRANSPORT & LOGISTICS;2022-02-23;AGENT ADMINISTRATIF;2022-02-21 12:30:29;VRIDI 2 STATION VRAC
2022-02-23;NUIT;VALIDE;SOGENA;2022-02-23;SUPERVISEUR;2022-02-23 09:50:46;SOGENA
2022-02-23;NUIT;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-23;AGENT;2022-02-23 12:21:19;COTON RAN
2022-02-23;NUIT;VALIDE;FARLIN COMMODITIES;2022-02-23;SELVA SIR;2022-02-23 14:10:20;FARLIN
2022-02-23;NUIT;VALIDE;GMCI;2022-02-23;ASSISTANT RESPONSABLE TRANSIT EXPORT;2022-02-23 14:22:38;GMCI GESTOCI
2022-02-23;NUIT;VALIDE;SIMAT;2022-02-23;RESPONSABLE LOGISTIQUE;2022-02-23 14:25:18;SIMAT PAC 1
2022-02-23;NUIT;VALIDE;DUVICK;2022-02-23;RESPONSABLES / VICE ;2022-02-23 15:04:29;DUVICK
2022-02-23;NUIT;VALIDE;MOVIS;2022-02-23;coordinateur;2022-02-23 15:04:59;CFS 4 VRIDI
2022-02-23;NUIT;VALIDE;;2022-02-23;RESPONSABLE LOGISTIQUE;2022-02-23 15:17:48;STNC
2022-02-23;NUIT;VALIDE;MEDLOG;2022-02-23;responsable pont bascule;2022-02-23 15:35:43;MEDLOG
2022-02-23;NUIT;VALIDE;coic sa;2022-02-23;GESTIONNAIRE DE STOCKS;2022-02-23 15:46:41;COIC
2022-02-23;NUIT;REJETE;MANTRA;2022-02-23;AGENT LOGISTICS;2022-02-23 15:58:20;YIRIMA
2022-02-24;NUIT;ANNULE;PROLINE LOGISTIC;2022-02-24;RESPONSABLE PESEUR;2022-01-07 16:13:49;R et R
2022-02-24;JOUR;VALIDE;coic sa;2022-02-24;GESTIONNAIRE DE STOCKS;2021-12-06 15:18:19;COIC
2022-02-24;JOUR;VALIDE;PROLINE LOGISTIC;2022-02-24;RESPONSABLE PESEUR;2022-01-07 16:13:43;R et R
2022-02-24;JOUR;VALIDE;SOGENA;2022-02-24;SUPERVISEUR;2022-01-10 15:36:24;SOGENA EX-CAISTAB
2022-02-24;JOUR;VALIDE;OLAM;2022-02-24;coordinateur pesage;2022-01-13 11:41:16;USINE UNICAO PONT02
2022-02-24;JOUR;VALIDE;CTM;2022-02-24;DGA;2022-01-17 11:36:43;CTM
2022-02-24;JOUR;VALIDE;DUVICK;2022-02-24;RESPONSABLES / VICE ;2022-02-04 07:19:43;DUVICK
2022-02-24;JOUR;VALIDE;ITCA;2022-02-24;RESPONSABLE PRODUITS FINIS;2022-02-04 14:23:43;ITCA
2022-02-24;JOUR;VALIDE;CARGILL COCOA;2022-02-24;SUPERVISEUR OPÃRATIONS SHIPPING;2022-02-04 14:36:22;CARGILL COCOA YOP
2022-02-24;JOUR;VALIDE;MEDLOG;2022-02-24;responsable pont bascule;2022-02-07 14:14:10;MEDLOG
2022-02-24;JOUR;VALIDE;FARLIN COMMODITIES;2022-02-24;PESSE;2022-02-17 11:28:15;FARLIN
2022-02-24;JOUR;VALIDE;;2022-02-24;RESPONSABLE LOGISTIQUE;2022-02-18 15:04:03;STNC
2022-02-24;JOUR;VALIDE;SACO;2022-02-24;AGENT LOGISTIQUE;2022-02-18 15:05:01;SACO ABIDJAN
2022-02-24;JOUR;VALIDE;SEAFEM;2022-02-24;DIRECTEUR GENERAL;2022-02-18 16:26:03;SEAFEM
2022-02-24;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-24;AGENT;2022-02-21 07:25:31;COTON RAN
2022-02-24;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-24;AGENT;2022-02-21 07:25:42;T6
2022-02-24;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-24;AGENT;2022-02-21 07:25:50;VRIDI 3 PONT 1
2022-02-24;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-24;AGENT;2022-02-21 07:26:04;VRIDI 3 PONT 2
2022-02-24;JOUR;VALIDE;APM TERMINAL;2022-02-24;RESPONSABLE DES OPÃRATIONS DE DÃPÃTS ;2022-02-21 07:42:05;APM TERMINAL
2022-02-24;JOUR;VALIDE;EOLIS;2022-02-24;CORDONNATEUR DES OPERATIONS PORTUAIRES;2022-02-21 10:38:21;EOLIS PONT
2022-02-24;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-02-24;AGENT ADMINISTRATIF;2022-02-21 12:30:42;VRIDI 2 STATION VRAC
2022-02-24;JOUR;VALIDE;ZAMACOM;2022-02-24;RESPONSABLE TRANSIT ;2022-02-21 14:14:18;ZAMACOM PONT 1
2022-02-24;JOUR;VALIDE;MOVIS;2022-02-24;RESPONSABLE PT BASCULE;2022-02-21 15:07:25;CFS 4 VRIDI
2022-02-24;JOUR;VALIDE;MANTRA;2022-02-24;AGENT LOGISTICS;2022-02-22 14:12:51;MANTRA
2022-02-24;JOUR;VALIDE;TRCI;2022-02-24;RESPONSABLE PRODUIT FINI;2022-02-23 08:48:35;TRCI ANGUEDEDOU
2022-02-24;JOUR;VALIDE;GMCI;2022-02-24;ASSISTANT RESPONSABLE TRANSIT EXPORT;2022-02-23 14:22:13;GMCI GARE DU MALI
2022-02-24;JOUR;VALIDE;GMCI;2022-02-24;ASSISTANT RESPONSABLE TRANSIT EXPORT;2022-02-23 14:22:17;GMCI GESTOCI
2022-02-24;JOUR;VALIDE;GMCI;2022-02-24;ASSISTANT RESPONSABLE TRANSIT EXPORT;2022-02-23 14:22:23;GMCI HINO
2022-02-24;JOUR;VALIDE;SIMAT;2022-02-24;RESPONSABLE LOGISTIQUE;2022-02-23 14:32:51;SIMAT PAC 1
2022-02-24;JOUR;VALIDE;logtrans;2022-02-24;PESEUR;2022-02-23 14:44:07;LOGTRANS
2022-02-24;JOUR;VALIDE;SUTEC;2022-02-24;ASSISTANTE DOT;2022-02-23 15:05:59;SUTEC EX DAFCI
2022-02-24;JOUR;VALIDE;MANTRA;2022-02-24;AGENT LOGISTICS;2022-02-23 15:58:47;YIRIMA
2022-02-24;NUIT;VALIDE;CCI - COTE DIVOIRE;2022-02-24;CHEF DE SERVICE METROLOGIE;2022-01-04 11:20:11;CCI-CI PONT N2
2022-02-24;NUIT;VALIDE;PROLINE LOGISTIC;2022-02-24;AGENT PESEUR;2022-01-24 19:33:45;R et R
2022-02-24;NUIT;VALIDE;CARGILL COCOA;2022-02-24;SUPERVISEUR OPÃRATIONS SHIPPING;2022-02-04 14:36:28;CARGILL COCOA YOP
2022-02-24;NUIT;VALIDE;SEAFEM;2022-02-24;DIRECTEUR GENERAL;2022-02-18 16:26:10;SEAFEM
